RxnID,Pathway,fasta_id,smiles,pred_log10[kcat(s^-1)],pred_log10[Km(mM)],pred_log10[kcat/Km(s^-1mM^-1)]
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3D710_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC,-0.092600979,-1.523492575,0.629649758
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3D712_wild,O,1.086323023,-0.500079513,0.601320088
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3D712_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC,-0.097354114,-1.528914213,0.637607694
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DJ66_wild,O,1.498929977,-0.405866474,1.3382442
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DJ66_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC,0.495656073,-1.228885174,1.408543944
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DJA9_wild,O,1.298353791,-0.23264727,0.978991866
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DJA9_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC,0.153211936,-1.105088711,0.971460462
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DNL2_wild,O,1.090560675,-0.6161834,1.18495059
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DNL2_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC,-0.170038655,-1.74058342,1.394844294
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DSP4_wild,O,1.604065537,0.430392563,0.748819232
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DSP4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC,0.633625627,-0.658442676,0.956816673
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DV73_wild,O,1.299811959,-0.627304137,1.012681723
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DV73_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC,-0.073408291,-1.718262434,1.150288343
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DYG4_wild,O,1.518248558,-0.670566797,1.197124243
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DYG4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC,0.32985884,-1.712041855,1.286423445
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3E4U8_wild,O,1.536249161,0.210874319,1.361546159
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A0A2K3E4U8_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC,0.536769271,-0.585391045,1.323773861
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A8J056_wild,O,2.119389534,-0.033908162,1.762816668
arm_TAGAH18111Z1819Z18111Z,Glycerolipid metabolism,A8J056_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC,1.169297814,-0.595492482,1.673570037
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CNS0_wild,O,1.674396753,-0.391487539,1.393553734
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CNS0_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.537382782,-1.540634871,1.491526961
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CNU4_wild,O,1.318306327,-0.347388625,0.713401675
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CNU4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.059298981,-1.275601864,0.940652728
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CX99_wild,O,1.983316779,0.080360517,1.200588346
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CX99_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.069777608,-0.603687882,1.154451132
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CXJ3_wild,O,1.674777746,0.549110055,0.858112693
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CXJ3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.927292466,-0.312951654,0.812060475
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3D3D3_wild,O,2.215553522,-0.069598481,1.319882751
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3D3D3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.205982924,-1.097086191,1.498375297
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3D710_wild,O,1.083993793,-0.499323994,0.597153485
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3D710_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.028865173,-1.439550757,0.616791725
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3D712_wild,O,1.086323023,-0.500079513,0.601320088
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3D712_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.032981984,-1.443981528,0.624954998
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DJ66_wild,O,1.498929977,-0.405866474,1.3382442
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DJ66_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.573396742,-1.157865882,1.396019578
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DJA9_wild,O,1.298353791,-0.23264727,0.978991866
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DJA9_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.227767825,-1.019055963,0.964687526
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DNL2_wild,O,1.090560675,-0.6161834,1.18495059
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DNL2_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.078883931,-1.650537848,1.393595934
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DSP4_wild,O,1.604065537,0.430392563,0.748819232
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DSP4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.707431793,-0.577035308,0.943654239
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DV73_wild,O,1.299811959,-0.627304137,1.012681723
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DV73_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.014685553,-1.647534966,1.140056133
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DYG4_wild,O,1.518248558,-0.670566797,1.197124243
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3DYG4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.408172369,-1.630344987,1.276474237
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3E4U8_wild,O,1.536249161,0.210874319,1.361546159
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A0A2K3E4U8_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.618469596,-0.528862774,1.316570163
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A8J056_wild,O,2.119389534,-0.033908162,1.762816668
arm_TAGAH18111Z1819Z1819Z,Glycerolipid metabolism,A8J056_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.222397327,-0.554960847,1.6812222
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3CNS0_wild,O,1.674396753,-0.391487539,1.393553734
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3CNS0_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.422692478,-1.679315567,1.4089607
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3CNU4_wild,O,1.318306327,-0.347388625,0.713401675
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3CNU4_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.046344589,-1.463796854,0.86137116
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3CX99_wild,O,1.983316779,0.080360517,1.200588346
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3CX99_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.904515266,-0.743620276,1.071592093
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3CXJ3_wild,O,1.674777746,0.549110055,0.858112693
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3CXJ3_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.776453137,-0.420757622,0.755404592
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3D3D3_wild,O,2.215553522,-0.069598481,1.319882751
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3D3D3_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.070461631,-1.263629794,1.417686224
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3D710_wild,O,1.083993793,-0.499323994,0.597153485
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3D710_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.150646821,-1.590936303,0.546132922
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3D712_wild,O,1.086323023,-0.500079513,0.601320088
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3D712_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.15477629,-1.596349597,0.55406487
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DJ66_wild,O,1.498929977,-0.405866474,1.3382442
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DJ66_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.418283641,-1.28358531,1.291550398
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DJA9_wild,O,1.298353791,-0.23264727,0.978991866
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DJA9_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.090766981,-1.169813991,0.878731549
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DNL2_wild,O,1.090560675,-0.6161834,1.18495059
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DNL2_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.215147704,-1.81823945,1.297539949
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DSP4_wild,O,1.604065537,0.430392563,0.748819232
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DSP4_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.552994847,-0.722127199,0.837585449
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DV73_wild,O,1.299811959,-0.627304137,1.012681723
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DV73_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.093832158,-1.794610381,1.047400236
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DYG4_wild,O,1.518248558,-0.670566797,1.197124243
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3DYG4_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.293963134,-1.776683092,1.183586001
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3E4U8_wild,O,1.536249161,0.210874319,1.361546159
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A0A2K3E4U8_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.524921119,-0.683735967,1.220214605
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A8J056_wild,O,2.119389534,-0.033908162,1.762816668
arm_TAGAH18111Z1819Z1835Z9Z12Z,Glycerolipid metabolism,A8J056_wild,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.051841497,-0.698185623,1.576806784
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CNS0_wild,O,1.674396753,-0.391487539,1.393553734
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CNS0_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,0.431485802,-1.78708303,1.584602237
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CNU4_wild,O,1.318306327,-0.347388625,0.713401675
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CNU4_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,0.016676579,-1.592216372,1.040146112
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CX99_wild,O,1.983316779,0.080360517,1.200588346
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CX99_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,0.954725385,-0.904259503,1.254039764
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CXJ3_wild,O,1.674777746,0.549110055,0.858112693
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CXJ3_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,0.825854778,-0.547173381,0.922558606
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D3D3_wild,O,2.215553522,-0.069598481,1.319882751
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D3D3_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,1.114987731,-1.382026911,1.611769676
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D710_wild,O,1.083993793,-0.499323994,0.597153485
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D710_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,-0.06108246,-1.75511384,0.741241992
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D712_wild,O,1.086323023,-0.500079513,0.601320088
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D712_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,-0.066252768,-1.76006186,0.750840783
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DJ66_wild,O,1.498929977,-0.405866474,1.3382442
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DJ66_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,0.468676627,-1.445179462,1.496601939
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DJA9_wild,O,1.298353791,-0.23264727,0.978991866
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DJA9_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,0.155340463,-1.321748137,1.078312159
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DNL2_wild,O,1.090560675,-0.6161834,1.18495059
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DNL2_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,-0.137231618,-1.972650766,1.501408339
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DSP4_wild,O,1.604065537,0.430392563,0.748819232
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DSP4_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,0.597336888,-0.824231029,1.031842947
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DV73_wild,O,1.299811959,-0.627304137,1.012681723
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DV73_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,-0.055390846,-1.926262498,1.243499756
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DYG4_wild,O,1.518248558,-0.670566797,1.197124243
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DYG4_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,0.330678642,-1.938019991,1.356000543
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3E4U8_wild,O,1.536249161,0.210874319,1.361546159
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3E4U8_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,0.5481745,-0.799425185,1.427749872
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A8J056_wild,O,2.119389534,-0.033908162,1.762816668
arm_TAGAH18111Z1819Z1845Z9Z12Z15Z,Glycerolipid metabolism,A8J056_wild,CCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC,1.051494718,-0.827477098,1.761274576
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3CNS0_wild,O,1.674396753,-0.391487539,1.393553734
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3CNS0_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCCCC,0.470266253,-1.333115458,1.304602981
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3CNU4_wild,O,1.318306327,-0.347388625,0.713401675
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3CNU4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCCCC,-0.006946794,-1.086172938,0.768028915
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3CX99_wild,O,1.983316779,0.080360517,1.200588346
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3CX99_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCCCC,1.018563509,-0.413880348,1.000252366
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3CXJ3_wild,O,1.674777746,0.549110055,0.858112693
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3CXJ3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCCCC,0.869753182,-0.14098902,0.64686954
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3D3D3_wild,O,2.215553522,-0.069598481,1.319882751
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3D3D3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCCCC,1.148338914,-0.893270195,1.321502209
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3D710_wild,O,1.083993793,-0.499323994,0.597153485
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3D710_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCCCC,-0.080066487,-1.276724219,0.458357483
arm_TAGAH1819Z18111Z160,Glycerolipid metabolism,A0A2K3D712_wild,O,1.086323023,-0.500079513,0.601320088
